Date,CHRW_Volume,CHRW_Close,EHC_Volume,EHC_Close,DHI_Volume,DHI_Close,LW_Volume,LW_Close,FAST_Volume,FAST_Close,THG_Volume,THG_Close,ATO_Volume,ATO_Close,TGT_Volume,TGT_Close,WCC_Volume,WCC_Close,AMG_Volume,AMG_Close,XLK_Volume,XLK_Close,XLF_Volume,XLF_Close,XLI_Volume,XLI_Close,XLV_Volume,XLV_Close,XLY_Volume,XLY_Close,XLP_Volume,XLP_Close,XLU_Volume,XLU_Close,XLRE_Volume,XLRE_Close,XLC_Volume,XLC_Close,XLE_Volume,XLE_Close,XLB_Volume,XLB_Close,SPY_Volume,SPY_Close,sp500_Volume,sp500_Close
2019-01-28,1163900,73.17361450195312,546795,48.67490768432617,10157000,33.65032196044922,2788400,63.61500549316406,15219200,12.26746940612793,365400,92.71289825439453,386700,79.2158203125,3511100,59.02806854248047,379400,51.017967224121094,493400,107.7231216430664,19324800,30.450576782226562,66894900,22.589488983154297,13144000,61.56463623046875,7113800,77.66755676269531,11802000,49.7642707824707,10996700,42.880794525146484,28367600,21.181163787841797,5276000,26.32028579711914,4328200.0,41.237525939941406,24044800,22.503582000732422,11943600,22.906518936157227,85613700,236.562255859375,3630820000,2643.85009765625
2019-01-29,1539000,73.0386962890625,408902,49.1329231262207,12026700,33.918487548828125,1236200,64.54158020019531,9523200,12.387272834777832,200200,92.1973648071289,398200,79.59373474121094,3320600,58.684322357177734,667100,51.74569320678711,403300,104.61506652832031,17147800,30.122901916503906,29442100,22.51105499267578,12384000,62.41625213623047,11099200,78.04745483398438,5764600,49.44158935546875,11500400,42.97983169555664,25237000,21.241031646728516,2530000,26.524803161621094,1138100.0,40.752479553222656,23768200,22.572214126586914,16446000,23.144044876098633,66136300,236.24830627441406,3518070000,2640.0
2019-01-30,4158200,73.13990020751953,1210240,48.48587417602539,8642200,34.759979248046875,846500,64.66632080078125,9059200,12.522504806518555,288500,92.06434631347656,685900,80.18997192382812,3789300,59.199928283691406,853100,52.68687438964844,823200,102.74240112304688,33990600,31.05911636352539,62076800,22.64177703857422,16892500,63.392032623291016,11706500,79.11648559570312,11800400,50.41433334350586,13934600,43.268733978271484,37157800,21.4046688079834,5118100,26.745059967041016,2578000.0,41.34013748168945,24233000,22.890079498291016,14146600,23.390209197998047,92473700,239.9883575439453,3883270000,2681.050048828125
2019-01-31,1767500,73.17361450195312,750680,48.594932556152344,11125200,35.55522918701172,1343600,64.59486389160156,35108800,12.578679084777832,623000,94.82492065429688,689600,81.98707580566406,6699400,59.748321533203125,1373700,50.843318939208984,682500,102.89928436279297,36501800,31.02634620666504,64021500,22.606916427612305,13867100,63.66703414916992,13409900,80.10595703125,11198000,50.87263488769531,17886500,44.06938934326172,46163200,21.855674743652344,7024500,27.00464630126953,4798700.0,43.02845001220703,35688400,23.038183212280273,24950600,23.04039192199707,104012100,242.095947265625,4953800000,2704.10009765625
2019-02-01,1279300,73.97478485107422,1452212,48.725799560546875,8083000,35.129859924316406,1837400,64.68418884277344,11459600,12.597402572631836,361700,94.4756851196289,792800,81.64276123046875,5916200,58.25052261352539,1155400,51.182918548583984,866500,102.92867279052734,19475600,31.208919525146484,42920300,22.70278549194336,11845000,63.764644622802734,9386500,80.17664337158203,11272800,50.12904739379883,14423400,43.929073333740234,31124800,21.77185821533203,9829200,26.839448928833008,4395100.0,42.87919616699219,29544800,23.439125061035156,11079000,23.1094913482666,85782500,242.2126007080078,3782490000,2706.530029296875
2019-02-04,1194800,74.73374938964844,541264,49.227447509765625,4819900,34.88945007324219,1440300,63.701419830322266,7539200,12.77840518951416,285300,95.25730895996094,548900,80.98776245117188,3622300,59.28995895385742,675700,52.58014678955078,862600,105.31119537353516,15208600,31.709789276123047,30362500,22.79865074157715,7688400,64.58963775634766,9308600,79.94695281982422,7209600,50.4564208984375,13367500,44.2097282409668,36131400,21.807783126831055,6513600,26.99677848815918,3703100.0,43.280296325683594,20215800,23.49330711364746,7115600,23.070627212524414,60744800,243.916748046875,3369450000,2724.8701171875
2019-02-05,1279800,75.6613540649414,498023,49.29286193847656,4130200,35.46276092529297,945500,64.00518798828125,7495200,12.820016860961914,287400,95.54833221435547,846200,81.10533142089844,3526200,59.56007766723633,367200,52.570438385009766,737700,107.87019348144531,24121400,31.976612091064453,39094900,22.737646102905273,9079100,65.14849853515625,8921400,79.83206939697266,8324600,50.92876052856445,11296100,44.21797180175781,24592200,21.8516788482666,4186000,27.17770004272461,2388600.0,43.7559928894043,15705400,23.52943229675293,8857800,23.239059448242188,79552800,244.9391326904297,3597620000,2737.699951171875
2019-02-06,1627800,76.563720703125,634282,49.49644470214844,6524300,34.70450210571289,782900,63.71037673950195,8504000,12.799210548400879,254100,95.2490005493164,1088600,80.50907135009766,3399300,59.34725570678711,389700,52.11439895629883,506200,107.00740051269531,20379200,32.08427047729492,51542800,22.71150016784668,15557600,65.16625213623047,6135900,80.19429779052734,5831800,50.71830749511719,19006100,44.226234436035156,18408400,21.839704513549805,3535200,26.96531105041504,3748900.0,42.77659225463867,13607600,23.356050491333008,9909800,23.100860595703125,58347800,244.6162567138672,3486590000,2731.610107421875
2019-02-07,1419500,76.20109558105469,688208,49.72909927368164,7052300,35.55522918701172,1310700,63.08494567871094,12003600,12.639012336730957,193600,96.27173614501953,594500,81.48320007324219,3711600,58.81526184082031,499900,51.930049896240234,259000,106.47793579101562,29264000,31.64426040649414,80395700,22.484907150268555,15611400,64.72270965576172,9511700,79.31082153320312,9042400,50.30208969116211,14519000,44.193206787109375,32150800,22.127073287963867,6325300,27.193431854248047,2341500.0,42.36618423461914,29200200,22.83951187133789,12736000,22.781269073486328,95482000,242.28440856933594,4114040000,2706.050048828125
2019-02-08,836800,76.20109558105469,1371136,47.329891204833984,4938500,35.016807556152344,1095300,63.093902587890625,10681200,12.624448776245117,227300,95.56495666503906,782100,82.27259826660156,4146200,58.013153076171875,371400,51.44490051269531,534600,102.7914047241211,16977600,31.826820373535156,54911100,22.371614456176758,15977000,64.82027435302734,7284200,79.46102142333984,6646600,50.10099411010742,11100100,44.399559020996094,29267400,22.222862243652344,2913100,27.193431854248047,2600400.0,42.65533447265625,21268800,22.73476219177246,9042800,22.759679794311523,75788900,242.58033752441406,3649510000,2707.8798828125
2019-02-11,792800,75.97340393066406,1130043,47.47529983520508,3668300,35.053932189941406,1202700,62.8884162902832,9641600,12.872026443481445,168800,96.08050537109375,2466300,81.33207702636719,6661000,57.41567611694336,563600,51.97855758666992,470100,102.83061981201172,14869400,31.812780380249023,53115700,22.441335678100586,7909800,65.16625213623047,5017400,79.36383056640625,6115800,50.189849853515625,6876200,44.51512145996094,29458200,22.214879989624023,2971900,27.272090911865234,2061100.0,42.216941833496094,24994800,22.84312629699707,8316600,22.794231414794922,68021400,242.71481323242188,3395330000,2709.800048828125
2019-02-12,913400,76.74925231933594,1021061,47.75883865356445,10439700,37.69968795776367,1521300,61.664405822753906,12860000,13.077999114990234,378700,98.07612609863281,1774700,80.4922866821289,4505500,57.628482818603516,489900,52.9488525390625,442100,104.09542846679688,19418200,32.23406982421875,37671300,22.772504806518555,8909700,66.17755126953125,9093200,80.45051574707031,7753400,50.96150207519531,11694100,44.8618049621582,29506600,22.266761779785156,8982900,27.08331298828125,2442900.0,42.70198059082031,21354600,23.13210105895996,20139600,23.30384063720703,72270200,245.83595275878906,3843020000,2744.72998046875
2019-02-13,758800,76.65648651123047,1027723,47.875160217285156,8436200,37.291221618652344,2659200,61.25343322753906,8218800,13.109206199645996,191900,98.20084381103516,1797600,81.11370849609375,7186900,59.396366119384766,528100,53.01677703857422,371000,104.69532775878906,18241800,32.27621078491211,42969600,22.83351707458496,8134200,66.56786346435547,6435600,80.62724304199219,6961200,51.30756378173828,10809600,44.94435501098633,26763600,22.202903747558594,3751800,27.264230728149414,3620700.0,42.729949951171875,26123400,23.42106819152832,14694200,23.33406639099121,65277200,246.63426208496094,3684910000,2753.030029296875
2019-02-14,751500,76.48780822753906,1111314,48.13689041137695,7736000,36.947731018066406,2305400,61.619728088378906,8186000,12.976053237915039,270200,97.06169128417969,31583900,80.58465576171875,4624800,59.07717514038086,950600,52.968257904052734,351700,103.68238067626953,19484000,32.3323860168457,47630100,22.554624557495117,11703600,66.25737762451172,6938600,80.81275177001953,8334600,51.120506286621094,11388500,44.44083786010742,38188000,22.166980743408203,4007000,27.366487503051758,2103300.0,42.888519287109375,20426400,23.50414276123047,9770000,23.213138580322266,83234400,246.08712768554688,3845390000,2745.72998046875
2019-02-15,1201800,77.12029266357422,555594,48.849388122558594,7585400,37.10555648803711,1393100,62.102203369140625,7155200,13.100883483886719,194400,97.81001281738281,2440400,81.50004577636719,3835800,59.61735153198242,521900,54.01618194580078,517000,107.15386962890625,14712000,32.5898323059082,46880800,23.03395652770996,9593200,67.14447784423828,8234200,82.03199005126953,7221000,51.471248626708984,12635400,44.8618049621582,18689000,22.234834671020508,2674800,27.531675338745117,2283500.0,43.075077056884766,20367600,23.883420944213867,15294400,23.528409957885742,97088700,248.76881408691406,3648680000,2775.60009765625
2019-02-19,1020400,77.54193115234375,1282391,48.231414794921875,5214300,37.532588958740234,1552100,62.8079833984375,10716400,12.994775772094727,350000,98.23409271240234,848500,81.7099609375,6868000,60.525657653808594,336600,54.06468963623047,347200,107.19322967529297,16638200,32.599205017089844,23868300,23.06882095336914,7994800,67.11788177490234,6284100,81.83760070800781,9838800,51.681705474853516,19831700,45.09292984008789,28978600,22.366540908813477,3921300,27.563146591186523,4218800.0,43.12172317504883,17443200,23.955663681030273,24529000,23.675251007080078,59120800,249.19931030273438,3535270000,2779.760009765625
2019-02-20,792000,77.60099029541016,1043561,47.35169982910156,4491500,37.01271438598633,1480300,62.59357452392578,9552400,12.919880867004395,240000,98.74131774902344,882100,82.29780578613281,5005600,60.03847122192383,608300,54.49161911010742,286600,108.12747192382812,19704200,32.63665008544922,27509100,23.21697235107422,8911400,67.43721771240234,6959900,81.74042510986328,13203400,51.784584045410156,14478600,45.01038360595703,28716800,22.466320037841797,3200300,27.39008140563965,3566300.0,42.972469329833984,19871400,24.056800842285156,22618000,24.081207275390625,76610800,249.70152282714844,3904830000,2784.699951171875
2019-02-21,1035300,77.73590850830078,742007,47.54072570800781,4712500,37.38404846191406,990100,63.41554260253906,7572400,12.992696762084961,148700,98.824462890625,822400,83.2467269897461,3985000,59.476993560791016,484300,54.58864974975586,626100,106.21959686279297,19508200,32.65070343017578,46619900,23.094961166381836,6782700,67.1622085571289,8368500,81.02478790283203,5986800,51.681705474853516,11711800,45.14244842529297,38200000,22.629962921142578,4484200,27.437294006347656,2631200.0,42.571380615234375,23732200,23.68474769592285,17103800,23.986196517944336,64214700,248.813720703125,3598260000,2774.8798828125
2019-02-22,711600,77.53350830078125,613542,47.88970184326172,5142500,37.9132080078125,962100,62.986690521240234,5157600,13.03638744354248,173100,98.86603546142578,695400,83.98548126220703,3144800,59.65865707397461,460700,54.32667541503906,256200,107.32103729248047,24493200,33.067317962646484,26343700,23.060102462768555,9816900,67.60576629638672,6488100,81.76693725585938,14216600,51.96229553222656,24758700,44.92783737182617,30495000,22.769651412963867,3477800,27.59461212158203,4005400.0,42.972469329833984,19896600,23.75338363647461,9581600,24.089841842651367,78114600,250.35633850097656,3429350000,2792.669921875
2019-02-25,993000,76.76609802246094,615302,47.84608459472656,8061600,37.866783142089844,1164700,62.08432388305664,4533600,13.086318969726562,371800,98.13431549072266,651100,82.98925018310547,7782000,60.36051559448242,680800,54.49161911010742,380200,108.51100158691406,40341000,33.22646713256836,33835900,23.155973434448242,10108500,67.87187957763672,7652600,81.88179779052734,7982800,51.789268493652344,15162600,44.68021774291992,26160200,22.621984481811523,4075800,27.366487503051758,2410800.0,43.01910400390625,31808800,23.793113708496094,12375800,24.24532127380371,69030700,250.69711303710938,3860260000,2796.110107421875
2019-02-26,1771900,76.83357238769531,420467,46.91548156738281,4340000,37.69039535522461,1826300,61.64653778076172,5832800,13.067595481872559,230000,98.29232025146484,1013200,82.97236633300781,5370900,59.69167709350586,558500,53.463104248046875,519200,108.62902069091797,28268000,33.296688079833984,35659700,23.08624839782715,11730800,67.68561553955078,7288000,81.59022521972656,14350400,51.85940933227539,15114400,44.70497512817383,27405400,22.59404182434082,2674700,27.311429977416992,4704600.0,43.01910400390625,21101400,23.717266082763672,12384600,24.10712432861328,56844100,250.51779174804688,3676200000,2793.89990234375
2019-02-27,960400,75.95653533935547,589784,46.01395797729492,5262200,37.1705436706543,1306900,61.73588943481445,8259200,13.215310096740723,304100,98.92426300048828,1760600,83.46202850341797,5164400,60.29445266723633,494400,53.54073715209961,341100,108.33399200439453,19555000,33.263916015625,42542400,23.173397064208984,8033300,67.95174407958984,9827600,81.21031951904297,6204400,51.82200241088867,10811600,44.63893127441406,23912600,22.621984481811523,3252300,27.224897384643555,4009800.0,42.80458068847656,20588000,23.80756187438965,9262400,24.068256378173828,56921600,250.41017150878906,3771790000,2792.3798828125
2019-02-28,949300,76.6434097290039,773558,45.9048957824707,7972900,36.10294723510742,1265700,61.92350769042969,7597200,13.094639778137207,196500,98.70806884765625,1139300,83.45356750488281,5375600,59.980674743652344,455900,52.832420349121094,480000,107.7930908203125,18876600,33.17030334472656,39835900,23.112396240234375,8531300,67.72107696533203,9464100,80.97180938720703,8106800,51.54140853881836,8469400,44.853553771972656,25616200,22.75368881225586,5002100,27.303558349609375,2374200.0,42.83255386352539,22498800,23.56916618347168,17525000,23.774578094482422,69268300,249.9436798095703,4445780000,2784.489990234375
2019-03-01,1424000,76.49076843261719,725289,46.36292266845703,7778300,36.0008430480957,1156800,63.388736724853516,11154800,12.946927070617676,184600,99.92205810546875,642100,83.49578857421875,6833800,60.2284049987793,557300,53.045875549316406,318300,108.69784545898438,24668000,33.39498519897461,82657300,23.260547637939453,12786600,67.783203125,10795200,82.1203384399414,9712000,51.957618713378906,10812200,44.771018981933594,26836000,22.80158042907715,5897500,27.272090911865234,7114200.0,43.16835021972656,40655800,24.00261878967285,19683000,23.74434471130371,78880500,251.50433349609375,3994950000,2803.68994140625
2019-03-04,1416400,75.25265502929688,1272210,45.13425064086914,8170300,37.124122619628906,2055500,63.24576950073242,8794800,13.034307479858398,234900,99.7640609741211,975500,84.31471252441406,7383800,60.00545120239258,434500,52.774200439453125,520700,108.46182250976562,31653000,33.26860427856445,76611900,23.112396240234375,19150400,67.48158264160156,15208400,81.00714111328125,11317600,51.793941497802734,10113600,44.696720123291016,24675200,22.841493606567383,6178600,27.382221221923828,2906600.0,43.224327087402344,39560000,24.045963287353516,15920800,23.852313995361328,106494600,250.58953857421875,3949730000,2792.81005859375
2019-03-05,903100,75.32901000976562,748795,44.92341232299805,6496200,36.34432601928711,1255300,63.57636642456055,6139600,12.892833709716797,145500,99.24849700927734,836600,83.89258575439453,17015100,62.75511932373047,582500,52.11439895629883,765800,106.88835144042969,17907600,33.17030334472656,39868100,23.02524185180664,13820500,67.04689025878906,13591700,80.96295928955078,10298600,51.92489242553711,10132400,44.66370391845703,24091000,22.813556671142578,4066400,27.460880279541016,2805900.0,43.49482345581055,31615000,23.96649932861328,10463400,23.74002456665039,59114600,250.24864196777344,3631380000,2789.64990234375
2019-03-06,893600,74.6166763305664,748041,43.33848190307617,4687700,36.34432601928711,1349400,63.02241897583008,5395600,12.905314445495605,188700,98.57501220703125,734200,83.99390411376953,7874200,63.49825668334961,437800,51.29936218261719,365300,104.72481536865234,26244200,32.99708557128906,43158900,22.87708854675293,18468400,66.41707611083984,11662400,79.77909088134766,7539200,51.681705474853516,12001100,44.597660064697266,22608600,22.813556671142578,3832300,27.39008140563965,6131600.0,43.47616195678711,45381000,23.66307830810547,9231000,23.791854858398438,75039800,248.73297119140625,3800180000,2771.449951171875
2019-03-07,960200,74.17572021484375,1035517,42.90225601196289,7782800,37.65327835083008,1737100,62.995609283447266,8636800,12.799210548400879,164900,97.99295806884766,587700,83.96855926513672,5617900,62.89548110961914,456500,50.85302734375,672400,101.90238189697266,36996600,32.6834602355957,62622100,22.64177703857422,19104700,66.01785278320312,14430700,79.15180206298828,14152600,51.05502700805664,14336100,44.30876922607422,30257000,22.88939094543457,7592600,27.366487503051758,3377700.0,43.0937385559082,46892400,23.522205352783203,23923800,23.597509384155273,94885100,246.6522216796875,3932150000,2748.929931640625
2019-03-08,563800,74.1502685546875,1118227,42.931339263916016,6110300,37.50474166870117,1011200,62.54891586303711,7542800,12.780487060546875,214000,97.53565979003906,563100,84.55953979492188,4581900,62.598236083984375,438200,50.34846878051758,559000,102.10889434814453,25781400,32.678775787353516,55826400,22.633060455322266,14341300,65.88477325439453,11531200,78.98394012451172,11613600,50.69959259033203,11909300,44.333534240722656,36031800,22.96921157836914,3103900,27.39008140563965,2566500.0,43.06575393676758,31243000,23.081525802612305,14289200,23.636375427246094,85795800,246.1588897705078,3424300000,2743.070068359375
2019-03-11,777000,75.3629379272461,755206,43.17851638793945,4606000,38.15456771850586,1504200,62.72758102416992,6722000,12.840818405151367,227500,96.90370178222656,709200,84.89724731445312,3435900,62.97805404663086,407600,51.192623138427734,388500,104.79367065429688,29153800,33.38094711303711,63343500,22.868370056152344,15298200,66.44366455078125,9694300,79.88507843017578,9124400,51.39643096923828,10519200,44.91133117675781,28917600,23.13285255432129,4124100,27.814868927001953,3594000.0,43.83993911743164,26424200,23.44273567199707,13715400,23.973236083984375,65098900,249.72850036621094,3764850000,2783.300048828125
2019-03-12,592300,75.26117706298828,626489,43.396636962890625,4085200,38.43307113647461,1347900,62.27193069458008,5444000,12.934442520141602,185000,97.22797393798828,677200,85.6064224243164,3646200,62.903751373291016,354000,51.367271423339844,331800,104.79367065429688,36101200,33.57755661010742,32521100,22.9206600189209,17995800,65.8936767578125,8981600,80.46820068359375,17268000,51.54140853881836,10841800,44.92783737182617,34204200,23.292499542236328,4323800,27.96431541442871,8112500.0,44.03583526611328,22026200,23.594451904296875,14432200,24.063936233520508,79667500,250.6702117919922,3432340000,2791.52001953125
2019-03-13,735200,75.54102325439453,886059,43.6656379699707,4468500,38.01532745361328,1163900,62.397010803222656,6654800,13.040548324584961,260300,96.80390930175781,883300,85.9525375366211,3796600,63.679935455322266,429300,51.891239166259766,338700,105.4132308959961,35667200,33.79755783081055,42817500,23.077531814575195,13387900,66.47027587890625,10098300,81.33401489257812,9703800,51.723793029785156,11135300,45.1837158203125,31775200,23.31644630432129,2726000,28.098041534423828,3486900.0,44.166412353515625,26413600,23.832847595214844,11036800,24.1805362701416,80639200,252.32948303222656,3782250000,2810.919921875
2019-03-14,750500,75.7614974975586,560999,43.62928771972656,4036000,37.876075744628906,1990000,60.9228630065918,5625200,12.938603401184082,186600,97.33882904052734,632200,85.69083404541016,3779500,63.15973663330078,526000,51.42549514770508,328900,104.9903564453125,21313200,33.867774963378906,37665700,23.164688110351562,9636500,66.24852752685547,9283800,81.20149230957031,9803400,51.569461822509766,8449600,45.14244842529297,30310800,23.31245231628418,4504400,28.16883659362793,3539800.0,43.970542907714844,24640800,23.858142852783203,10079600,23.9991512298584,67518400,252.16799926757812,3505670000,2808.47998046875
2019-03-15,1289100,75.47317504882812,1039413,43.425724029541016,4179300,37.838932037353516,3240500,62.102203369140625,10966800,12.957329750061035,804300,97.12150573730469,2586500,85.69927215576172,5274100,63.300106048583984,397400,51.182918548583984,717700,107.53739929199219,42049000,34.27775573730469,70020400,23.326738357543945,24900000,66.01476287841797,10219400,81.5748291015625,10856000,51.90028381347656,21846900,45.398067474365234,35429800,23.396886825561523,5436300,28.053333282470703,6868900.0,43.93595504760742,24854800,23.848670959472656,14518000,24.029083251953125,81309000,253.413818359375,5969780000,2822.47998046875
2019-03-18,732400,76.39750671386719,701406,43.760162353515625,3598600,37.560428619384766,1581000,62.45062255859375,5232400,13.140414237976074,431700,97.07134246826172,834100,86.11294555664062,3923500,64.3074722290039,530100,52.13380813598633,416300,109.74027252197266,29675200,34.4233512878418,43980700,23.563251495361328,10313900,66.65715789794922,7183500,81.45067596435547,10971000,52.402400970458984,8103700,45.46445846557617,30017600,23.308433532714844,3318300,27.910930633544922,2807200.0,43.56220626831055,20135800,24.179950714111328,8691000,24.085464477539062,62199800,254.33267211914062,3620770000,2832.93994140625
2019-03-19,961100,74.8880386352539,680414,44.10186004638672,4494800,36.74350357055664,860800,62.2808837890625,6068000,13.030145645141602,236700,95.95138549804688,888800,85.67393493652344,4192300,64.78640747070312,341700,51.648658752441406,483000,108.47166442871094,32306200,34.49378967285156,45029300,23.379295349121094,10778100,66.41625213623047,11308700,82.09805297851562,14033400,52.66518783569336,13359400,45.431278228759766,45271600,23.043060302734375,3464300,27.83182716369629,3570800.0,43.63694763183594,25052000,24.11441993713379,10542600,24.05510902404785,90268100,254.39584350585938,3650740000,2832.570068359375
2019-03-20,756100,73.47186279296875,1600790,43.6002082824707,7140400,36.4000129699707,1150000,61.97709655761719,7531600,13.030145645141602,212100,95.07377624511719,693900,85.61485290527344,4325300,64.02672576904297,438700,50.90153121948242,470700,105.22636413574219,27408600,34.39987564086914,65860300,22.897520065307617,11259400,65.96121215820312,11123700,81.5304946899414,19898800,52.74027633666992,19832700,45.24037551879883,37761000,23.103370666503906,8689800,27.958404541015625,7390700.0,44.02939224243164,27325800,24.325572967529297,22470000,24.033422470092773,84609200,253.63003540039062,3779160000,2824.22998046875
2019-03-21,763500,74.01456451416016,924021,44.61077880859375,7053600,37.63470458984375,1108400,63.43339538574219,4924400,13.290205955505371,218000,95.76749420166016,428700,86.66169738769531,5322000,65.63688659667969,270700,51.735984802246094,1139600,103.46603393554688,54548200,35.26396179199219,104914100,22.82744026184082,10638600,66.59467315673828,7398200,81.8497314453125,11463000,53.462921142578125,12699200,45.771549224853516,30743600,23.348644256591797,4798000,28.45681381225586,3183200.0,44.60874557495117,35755800,24.496671676635742,15919400,24.289321899414062,79550400,256.4947509765625,3612620000,2854.8798828125
2019-03-22,1094900,71.80975341796875,832763,43.796504974365234,5385600,37.99675369262695,1241200,64.02306365966797,6801600,12.836661338806152,180700,95.49168395996094,536100,86.79680633544922,3174500,64.67080688476562,429600,49.533416748046875,1322200,97.51631927490234,53494800,34.4327392578125,121855900,22.19675064086914,18004400,65.08686065673828,12162600,80.35993957519531,17517800,52.402400970458984,21007300,45.713443756103516,40905000,23.51751708984375,5026000,28.322317123413086,5174600.0,43.88923645019531,39949600,23.834102630615234,18247400,23.564985275268555,122659300,251.55809020996094,4253730000,2800.7099609375
2019-03-25,1619100,70.74972534179688,577466,43.33848190307617,8424000,38.95293426513672,1798100,65.06836700439453,4463600,12.878270149230957,338600,95.21586608886719,847300,86.8980941772461,2911400,64.84420013427734,358500,49.6595573425293,560700,97.51631927490234,43893800,34.28245544433594,72835600,22.10039520263672,12372800,65.23851776123047,9893300,80.31560516357422,14923200,52.71212387084961,12538000,45.80474090576172,27526000,23.53761863708496,4370800,28.346059799194336,2408500.0,43.81449890136719,24692600,23.845027923583984,13125400,23.5216064453125,85575200,251.3689422607422,3406110000,2798.360107421875
2019-03-26,1645500,72.53903198242188,660805,43.11309051513672,5675300,38.60945510864258,1276300,65.22024536132812,3716000,12.965652465820312,189700,95.30780792236328,571500,87.56504821777344,3493600,65.75250244140625,354800,50.16411209106445,464200,100.17156982421875,27930200,34.470314025878906,51171500,22.363191604614258,10524000,65.67570495605469,8107200,80.86541748046875,10881400,52.93735885620117,12808700,46.19481658935547,31399400,23.70648193359375,2357500,28.520097732543945,2488600.0,44.02939224243164,23033000,24.187231063842773,11799600,23.66474151611328,68125900,253.24270629882812,3288570000,2818.4599609375
2019-03-27,1027300,72.77647399902344,684185,42.50238800048828,6669400,39.49137496948242,1378900,64.56803894042969,4470000,13.048870086669922,182700,96.00988006591797,591100,86.90652465820312,3609400,65.9094009399414,322900,50.668670654296875,582900,102.000732421875,31662400,34.2730712890625,73148100,22.266828536987305,10556100,65.74708557128906,10817400,80.19143676757812,8855400,52.829429626464844,12740400,46.037132263183594,34647000,23.54163932800293,2939100,28.425168991088867,2465700.0,43.711700439453125,19165200,24.016136169433594,19565200,23.634382247924805,72224700,251.91848754882812,3422400000,2805.3701171875
2019-03-28,910300,73.16658020019531,606000,42.596900939941406,4367400,38.68372344970703,2104800,66.04219818115234,4912000,13.213229179382324,281400,95.50838470458984,500600,86.51818084716797,5394100,66.32225036621094,343300,51.33816909790039,687100,104.55762481689453,21079400,34.413944244384766,52089300,22.45953941345215,10030100,66.22886657714844,6726800,80.39542388916016,13856600,53.148529052734375,11920900,46.2612190246582,49497600,23.264204025268555,3626500,28.66250228881836,1891100.0,43.60891342163086,18298400,24.107145309448242,9741600,23.864261627197266,56238500,252.8734130859375,3185460000,2815.43994140625
2019-03-29,1273400,73.7686538696289,758222,42.65532684326172,7049100,38.41451644897461,2903400,66.95350646972656,7457600,13.379669189453125,184400,95.42481994628906,852300,86.8980941772461,3886600,66.272705078125,302900,51.43519592285156,635500,105.33453369140625,28694400,34.7520751953125,50234400,22.520856857299805,10138800,66.9426498413086,10120900,81.36200714111328,9199800,53.42538833618164,13888800,46.568302154541016,43670200,23.38884925842285,3565600,28.65458869934082,2542900.0,43.702354431152344,20075200,24.07073402404785,12654600,24.07245635986328,82186800,254.46778869628906,3752520000,2834.39990234375
2019-04-01,695500,74.87953186035156,1119861,42.669925689697266,5622900,38.720855712890625,2302700,66.08688354492188,8528000,13.687586784362793,232200,95.94300842285156,684400,86.17205047607422,4733900,66.03326416015625,290000,52.89063262939453,439800,109.5436019897461,25181000,35.22640609741211,62485300,23.072708129882812,15531000,68.32556915283203,9082000,81.48616027832031,9955400,54.0119743347168,13799400,46.41059875488281,53363800,23.228015899658203,6733100,28.567562103271484,4249700.0,44.36578369140625,24823400,24.387454986572266,12908600,24.432458877563477,77617900,257.4855651855469,3560090000,2867.18994140625
2019-04-02,1268600,75.04066467285156,885682,42.60419464111328,3603800,38.71157455444336,6500100,66.43531799316406,6152000,13.733354568481445,229100,95.39972686767578,2501900,84.56797790527344,2909200,65.61211395263672,882000,52.570438385009766,409700,109.52391052246094,23574200,35.34849166870117,41002400,23.055185317993164,10397600,68.29882049560547,7002200,81.29991912841797,7263600,54.002586364746094,13964800,46.028831481933594,49956200,23.260183334350586,6604200,28.812820434570312,3323300.0,44.599388122558594,22304800,24.219999313354492,14224600,24.514873504638672,40070400,257.6116943359375,3267210000,2867.239990234375
2019-04-03,1178100,75.21876525878906,2441597,42.85254669189453,4155400,38.8879508972168,2835400,65.30065155029297,8109200,13.693825721740723,253300,95.58362579345703,827900,85.69927215576172,3251700,65.4882583618164,671900,52.74509048461914,529300,111.5399398803711,27738000,35.63496780395508,52030900,23.12526512145996,12726000,68.09358978271484,7398700,81.19353485107422,8422600,54.3826789855957,18616500,45.80474090576172,30901000,23.2239933013916,3581300,28.781171798706055,2303600.0,44.767578125,23979600,23.987001419067383,34729000,24.835838317871094,68243200,258.0171813964844,3570000000,2873.39990234375
2019-04-04,659300,75.668212890625,1041047,43.626773834228516,5879000,39.74201202392578,2401900,62.82586669921875,4306800,13.797847747802734,239400,96.3191146850586,541400,84.96479034423828,4396200,67.1975326538086,1021000,53.13320541381836,306400,112.218505859375,23006200,35.484683990478516,54378900,23.26542091369629,9236600,68.512939453125,9212400,81.02500915527344,6147800,54.82379913330078,10671300,45.97903823852539,32529200,23.143579483032227,3507700,28.694143295288086,2788100.0,45.019874572753906,21008600,24.187231063842773,12205600,25.087398529052734,48997500,258.7017822265625,3038740000,2879.389892578125
